,next_close
2025-08-13 18:00:00,0.057105374
2025-08-13 22:00:00,0.04000862
2025-08-13 22:00:00,0.04000862
2025-08-14 02:00:00,0.03270822
2025-08-14 02:00:00,0.03270822
2025-08-14 02:00:00,0.03270822
2025-08-14 06:00:00,0.021892276
2025-08-14 06:00:00,0.021892276
2025-08-14 06:00:00,0.021892276
2025-08-14 06:00:00,0.021892276
2025-08-14 10:00:00,-0.0047053252
2025-08-14 10:00:00,-0.0047053252
2025-08-14 10:00:00,-0.0047053252
2025-08-14 10:00:00,-0.0047053252
2025-08-14 10:00:00,-0.0047053252
2025-08-14 14:00:00,-0.006062003
2025-08-14 14:00:00,-0.006062003
2025-08-14 14:00:00,-0.006062003
2025-08-14 14:00:00,-0.006062003
2025-08-14 14:00:00,-0.006062003
2025-08-14 14:00:00,-0.006062003
2025-08-14 18:00:00,-0.008408853
2025-08-14 18:00:00,-0.008408853
2025-08-14 18:00:00,-0.008408853
2025-08-14 18:00:00,-0.008408853
2025-08-14 18:00:00,-0.008408853
2025-08-14 18:00:00,-0.008408853
2025-08-14 18:00:00,-0.008408853
2025-08-14 22:00:00,-0.022934983
2025-08-14 22:00:00,-0.022934983
2025-08-14 22:00:00,-0.022934983
2025-08-14 22:00:00,-0.022934983
2025-08-14 22:00:00,-0.022934983
2025-08-14 22:00:00,-0.022934983
2025-08-14 22:00:00,-0.022934983
2025-08-14 22:00:00,-0.022934983
2025-08-15 02:00:00,-0.021462517
2025-08-15 02:00:00,-0.021462517
2025-08-15 02:00:00,-0.021462517
2025-08-15 02:00:00,-0.021462517
2025-08-15 02:00:00,-0.021462517
2025-08-15 02:00:00,-0.021462517
2025-08-15 02:00:00,-0.021462517
2025-08-15 02:00:00,-0.021462517
2025-08-15 02:00:00,-0.021462517
2025-08-15 06:00:00,-0.012986332
2025-08-15 06:00:00,-0.012986332
2025-08-15 06:00:00,-0.012986332
2025-08-15 06:00:00,-0.012986332
2025-08-15 06:00:00,-0.012986332
2025-08-15 06:00:00,-0.012986332
2025-08-15 06:00:00,-0.012986332
2025-08-15 06:00:00,-0.012986332
2025-08-15 06:00:00,-0.012986332
2025-08-15 06:00:00,-0.012986332
2025-08-15 10:00:00,-0.025584836
2025-08-15 10:00:00,-0.025584836
2025-08-15 10:00:00,-0.025584836
2025-08-15 10:00:00,-0.025584836
2025-08-15 10:00:00,-0.025584836
2025-08-15 10:00:00,-0.025584836
2025-08-15 10:00:00,-0.025584836
2025-08-15 10:00:00,-0.025584836
2025-08-15 10:00:00,-0.025584836
2025-08-15 10:00:00,-0.025584836
2025-08-15 10:00:00,-0.025584836
2025-08-15 14:00:00,-0.018244546
2025-08-15 14:00:00,-0.018244546
2025-08-15 14:00:00,-0.018244546
2025-08-15 14:00:00,-0.018244546
2025-08-15 14:00:00,-0.018244546
2025-08-15 14:00:00,-0.018244546
2025-08-15 14:00:00,-0.018244546
2025-08-15 14:00:00,-0.018244546
2025-08-15 14:00:00,-0.018244546
2025-08-15 14:00:00,-0.018244546
2025-08-15 14:00:00,-0.018244546
2025-08-15 14:00:00,-0.018244546
2025-08-15 18:00:00,-0.011388176
2025-08-15 18:00:00,-0.011388176
2025-08-15 18:00:00,-0.011388176
2025-08-15 18:00:00,-0.011388176
2025-08-15 18:00:00,-0.011388176
2025-08-15 18:00:00,-0.011388176
2025-08-15 18:00:00,-0.011388176
2025-08-15 18:00:00,-0.011388176
2025-08-15 18:00:00,-0.011388176
2025-08-15 18:00:00,-0.011388176
2025-08-15 18:00:00,-0.011388176
2025-08-15 18:00:00,-0.011388176
2025-08-15 18:00:00,-0.011388176
2025-08-15 22:00:00,-0.012087719
2025-08-15 22:00:00,-0.012087719
2025-08-15 22:00:00,-0.012087719
2025-08-15 22:00:00,-0.012087719
2025-08-15 22:00:00,-0.012087719
2025-08-15 22:00:00,-0.012087719
2025-08-15 22:00:00,-0.012087719
2025-08-15 22:00:00,-0.012087719
2025-08-15 22:00:00,-0.012087719
2025-08-15 22:00:00,-0.012087719
2025-08-15 22:00:00,-0.012087719
2025-08-15 22:00:00,-0.012087719
2025-08-15 22:00:00,-0.012087719
2025-08-15 22:00:00,-0.012087719
2025-08-16 02:00:00,-0.011756274
2025-08-16 02:00:00,-0.011756274
2025-08-16 02:00:00,-0.011756274
2025-08-16 02:00:00,-0.011756274
2025-08-16 02:00:00,-0.011756274
2025-08-16 02:00:00,-0.011756274
2025-08-16 02:00:00,-0.011756274
2025-08-16 02:00:00,-0.011756274
2025-08-16 02:00:00,-0.011756274
2025-08-16 02:00:00,-0.011756274
2025-08-16 02:00:00,-0.011756274
2025-08-16 02:00:00,-0.011756274
2025-08-16 02:00:00,-0.011756274
2025-08-16 02:00:00,-0.011756274
2025-08-16 02:00:00,-0.011756274
2025-08-16 06:00:00,-0.009696527
2025-08-16 06:00:00,-0.009696527
2025-08-16 06:00:00,-0.009696527
2025-08-16 06:00:00,-0.009696527
2025-08-16 06:00:00,-0.009696527
2025-08-16 06:00:00,-0.009696527
2025-08-16 06:00:00,-0.009696527
2025-08-16 06:00:00,-0.009696527
2025-08-16 06:00:00,-0.009696527
2025-08-16 06:00:00,-0.009696527
2025-08-16 06:00:00,-0.009696527
2025-08-16 06:00:00,-0.009696527
2025-08-16 06:00:00,-0.009696527
2025-08-16 06:00:00,-0.009696527
2025-08-16 06:00:00,-0.009696527
2025-08-16 06:00:00,-0.009696527
2025-08-16 10:00:00,-0.01899222
2025-08-16 10:00:00,-0.01899222
2025-08-16 10:00:00,-0.01899222
2025-08-16 10:00:00,-0.01899222
2025-08-16 10:00:00,-0.01899222
2025-08-16 10:00:00,-0.01899222
2025-08-16 10:00:00,-0.01899222
2025-08-16 10:00:00,-0.01899222
2025-08-16 10:00:00,-0.01899222
2025-08-16 10:00:00,-0.01899222
2025-08-16 10:00:00,-0.01899222
2025-08-16 10:00:00,-0.01899222
2025-08-16 10:00:00,-0.01899222
2025-08-16 10:00:00,-0.01899222
2025-08-16 10:00:00,-0.01899222
2025-08-16 10:00:00,-0.01899222
2025-08-16 10:00:00,-0.01899222
2025-08-16 14:00:00,-0.016796315
2025-08-16 14:00:00,-0.016796315
2025-08-16 14:00:00,-0.016796315
2025-08-16 14:00:00,-0.016796315
2025-08-16 14:00:00,-0.016796315
2025-08-16 14:00:00,-0.016796315
2025-08-16 14:00:00,-0.016796315
2025-08-16 14:00:00,-0.016796315
2025-08-16 14:00:00,-0.016796315
2025-08-16 14:00:00,-0.016796315
2025-08-16 14:00:00,-0.016796315
2025-08-16 14:00:00,-0.016796315
2025-08-16 14:00:00,-0.016796315
2025-08-16 14:00:00,-0.016796315
2025-08-16 14:00:00,-0.016796315
2025-08-16 14:00:00,-0.016796315
2025-08-16 14:00:00,-0.016796315
2025-08-16 14:00:00,-0.016796315
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 18:00:00,-0.023186294
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-16 22:00:00,-0.015154677
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 02:00:00,-0.013253647
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 06:00:00,-0.01894242
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 10:00:00,-0.022365743
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 14:00:00,-0.0430681
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 18:00:00,-0.049042977
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
2025-08-17 22:00:00,-0.06721938
