datetime,open,high,low,close,volume,RSI,MOM,MACD,MACD_SIGNAL,MACD_HIST,ADX,ROC,BBANDS_UPPER,BBANDS_MIDDLE,BBANDS_LOWER,SMA_50,PLAW,PLAW_BANDS_LOW,PLAW_BANDS_UP,dist_nearest_support,dist_nearest_resistance,strength_support,strength_resistance,TSF,VAR,LINREG,STDDEV,OBV,next_close
2025-10-31 09:00:00,109449.32,110550.0,109214.13,110415.61,2439.82294,47.479101562556444,-224.38999999999942,-992.6427545758052,-795.2503468465168,-197.39240772928838,32.02885896608617,-0.20281091829356113,115815.22398512322,111233.98949999976,106652.75501487631,111765.43599999993,115443.03473182229,-804933853163.0414,804934084049.1108,351.0500000000029,113.56999999999243,0.02615348089991545,0.04634676204430879,107753.9764835165,3466336.917974472,108076.11657142859,1861.8101186679785,3959336.902349015,113132.36
2025-10-31 13:00:00,110415.62,111190.0,109366.91,110202.9,6113.3169,46.58174301109193,181.61000000000058,-898.5076589988748,-815.9018092769884,-82.60584972188644,30.94770376065176,0.16506805182887607,115427.41744445657,111034.71599999975,106642.01455554293,111784.09599999992,115458.76094537204,-805043505180.5725,805043736098.0944,225.89999999999418,326.27999999999884,0.028298860843073863,0.03544380745738615,108362.55516483531,2578755.9996089935,108571.4085714287,1605.8505533233763,3953223.5854490153,111509.74
2025-10-31 17:00:00,110202.9,110300.0,108635.0,109828.78,3864.41061,44.971796483872915,-922.6900000000023,-844.3600182021473,-821.5934510620202,-22.76656714012711,30.373211950937083,-0.8331176100867976,114952.31049031478,110808.26849999974,106664.22650968471,111795.59379999993,115474.48676728422,-805153154467.386,805153385416.3595,37.220000000001164,128.77999999999884,0.05486041485516307,0.047522997116766254,108897.16945054951,1790805.3127098083,109003.27828571435,1338.2097416734823,3949359.174839015,110640.0
2025-10-31 21:00:00,109828.78,109828.79,109329.15,109608.01,1327.90342,44.00526899126581,-1758.7100000000064,-809.9255985670752,-819.2598805630312,9.334281995955962,29.83975527048774,-1.5792060680246411,114334.07418535072,110556.59999999974,106779.12581464877,111789.58839999992,115490.21219763168,-805262801023.9897,805263032004.4142,257.99000000000524,20.00999999999476,0.029713874269667873,0.10444321705206891,109192.32000000002,1537112.2990875244,109240.96371428574,1239.8033308099814,3948031.2714190152,110021.29
2025-11-01 01:00:00,109608.01,110315.54,109394.81,110226.37,1329.53082,47.41427565407129,509.08000000000175,-724.3892800659087,-800.2857604636067,75.89648039769804,28.880456473999196,0.4639925029136238,113877.34635730527,110383.41899999973,106889.49164269419,111790.11579999993,115505.93723648727,-805372444850.8916,805372675862.7661,249.36999999999534,302.8099999999977,0.02775124206464622,0.03572027712563104,109573.91791208787,1484474.3572883606,109567.74257142853,1218.390067789606,3949360.802239015,110751.47
2025-11-01 05:00:00,110226.38,110564.49,109933.86,110071.4,1273.91172,46.647792330617875,2359.8399999999965,-661.4807766240701,-772.5247636956994,111.04398707162932,27.75448995565204,2.1908883317630856,113540.85434497475,110242.06649999975,106943.27865502475,111789.98019999993,115521.6618839237,-805482085948.5988,805482316991.9226,94.39999999999418,371.3999999999942,0.0362120263536133,0.0355617361849238,109816.09065934067,1488174.9986896515,109778.10285714286,1219.9077828629718,3948086.890519015,111366.72
2025-11-01 09:00:00,110071.4,110270.9,109854.72,110137.59,1127.98746,47.04157633504898,3601.199999999997,-599.3751311739325,-737.894837191346,138.51970601741357,26.768467438229425,3.3802534514263183,113251.07463246534,110122.77149999976,106994.46836753417,111783.90279999994,115537.3861400138,-805591724317.6188,805591955392.3911,160.5899999999965,391.5899999999965,0.030697921188497446,0.035172529463244236,110203.90615384618,1406154.3039646149,110108.36314285717,1185.8137728853612,3949214.877979015,109717.29
2025-11-01 13:00:00,110137.59,110348.0,109702.66,110310.65,1527.00509,48.11976950106905,1987.7699999999895,-530.0810199959087,-696.3320737522586,166.25105375634985,25.97247517080282,1.835041682791294,112661.07669585382,109959.40899999975,107257.74130414569,111769.02359999994,115553.11000483028,-805701359958.4589,805701591064.6788,333.6499999999942,218.52999999999884,0.026546619189597408,0.037829249280516036,110769.58098901095,1196589.551240921,110588.55685714283,1093.887357656592,3950741.883069015,107711.56
2025-11-01 17:00:00,110310.65,110529.99,110192.0,110299.99,1247.33562,48.05486958773749,1072.1300000000047,-470.6003229761409,-651.185723597035,180.58540062089412,25.03127450284042,0.9815536072939723,112104.37323729282,109817.79049999974,107531.20776270666,111753.69759999994,115568.83347844586,-805810992871.626,805811224009.2928,322.99000000000524,229.18999999998778,0.02664766332311052,0.03743582618118003,111077.01593406593,1244531.550497055,110860.54999999999,1115.5857432295625,3949494.547449015,106536.39
2025-11-01 21:00:00,110300.0,110516.17,109858.44,110098.1,872.7336,46.76835429435899,648.7900000000081,-434.74085581846884,-607.8967500413218,173.1558942228529,24.444253373828182,0.5927766926991263,111903.99068664604,109747.20849999975,107590.42631335346,111754.72139999994,115584.55656093318,-805920623057.6266,805920854226.7396,121.10000000000582,398.1000000000058,0.03332312545251003,0.035325145161611164,110954.90230769229,1028404.7834224701,110777.44714285713,1014.102945179862,3948621.813849015,108322.88
2025-11-02 01:00:00,110098.1,110263.91,109879.39,110053.23,856.27323,46.470583826145955,-362.38000000000466,-405.270893164241,-567.3715786659056,162.10068550166466,23.899162325459674,-0.32819634832430555,111840.97642915382,109717.86999999973,107594.76357084565,111743.48459999994,115600.27925236497,-806030250516.9677,806030481717.5262,76.22999999999593,353.2299999999959,0.03921133521775093,0.03578775836920507,110534.66824175829,297514.9983921051,110446.73800000004,545.4493545620024,3947765.540619015,109227.86
2025-11-02 05:00:00,110053.22,111045.09,110030.06,110895.53,4429.20302,52.57485250194487,692.6300000000047,-310.37139657573425,-515.9715422478714,205.60014567213716,22.465095208378298,0.6285043315557015,111943.07273561486,109761.58199999973,107580.09126438461,111741.29739999995,115616.0015528138,-806139875250.1555,806140106482.1586,128.86999999999534,177.52999999999884,0.034387174063975776,0.03646390690133197,110553.25967032975,165991.28606987,110487.35200000007,407.42028185875824,3952194.743639015,109449.31
2025-11-02 09:00:00,110895.53,111229.78,110346.15,111196.99,2428.29839,54.57156918713791,1368.2100000000064,-208.4348519941268,-454.4642041971225,246.0293522029957,20.929261197168728,1.2457663646996853,112013.88502307788,109783.85799999973,107553.83097692158,111744.63739999995,115631.72346235234,-806249497257.6965,806249728521.1434,154.33000000000175,53.01999999998952,0.029254404791386766,0.04655611622251236,110732.28725274724,189380.833234787,110661.26285714284,435.17908179827185,3954623.0420290153,110415.61
2025-11-02 13:00:00,111196.99,111250.01,110096.32,110117.48,1689.37947,46.94878276166104,509.47000000000116,-212.30946974933613,-406.03325730756524,193.7237875582291,19.775943942721593,0.4648109202967987,111837.66271840576,109721.39599999975,107605.12928159373,111717.19499999996,115647.44498105312,-806359116540.0967,806359347834.9867,140.47999999999593,411.6999999999971,0.03186419556382833,0.03522128035282579,110576.9032967034,147374.65576171875,110532.96028571438,383.89406841174133,3952933.662559015,110202.9
2025-11-02 17:00:00,110117.49,110331.0,109735.59,110180.84,1185.47603,47.41308225377874,-45.529999999998836,-207.87129881966393,-366.400865609985,158.52956679032104,19.08978988664317,-0.04130590529289879,111870.2852451338,109744.57349999974,107618.86175486568,111689.53559999997,115663.16610898873,-806468733097.8619,806468964424.1942,203.8399999999965,348.3399999999965,0.028937833931640403,0.03527511110215942,110587.49351648359,145386.525182724,110539.90257142864,381.2958499416483,3954119.138589015,109828.78
2025-11-02 21:00:00,110180.85,110742.26,109471.34,110540.68,1518.37073,50.08494043211948,469.27999999999884,-173.32001049790415,-327.7846945875688,154.46468408966467,17.941533739581136,0.42634144746047653,111819.61155341488,109886.02949999974,107952.4474465846,111672.64559999997,115678.8868462317,-806578346931.4982,806578578289.2719,225.98000000001048,10.509999999994761,0.02720249019156215,0.21255327264792576,110671.2352747252,151619.28999710083,110615.69571428564,389.38321740555386,3955637.5093190153,109608.01
2025-11-03 01:00:00,110540.69,110750.0,107907.44,107937.45,3966.5295,35.88148811213785,-2200.1399999999994,-351.9398272201943,-332.6157211140939,-19.324106106100373,18.33079090531575,-1.9976286025506829,111450.90199533143,109956.08249999974,108461.26300466806,111598.92559999997,115694.60719285456,-806687958041.5109,806688189430.7252,137.44000000000233,335.0,0.035120456250328114,0.03380653101796151,109934.28208791213,503954.09423828125,109958.99028571432,709.8972420275213,3951670.979819015,110226.37
2025-11-03 05:00:00,107937.45,108075.0,107006.05,107468.23,3863.52296,34.00936691020232,-2842.4199999999983,-525.3040730599314,-371.1533915032614,-154.15068155667,19.323540118172552,-2.5767412303345116,111625.53953055208,109913.34999999974,108201.16046944741,111515.36479999998,115710.32714892972,-806797566428.4052,806797797849.0594,38.65999999998894,31.770000000004075,0.0686457077400477,0.06376455238215323,109086.80087912096,964022.951757431,109204.12771428579,981.8467048156912,3947807.456859015,110071.4
2025-11-03 09:00:00,107468.23,107920.92,106726.63,107787.42,3470.56341,36.43884367493802,-2512.570000000007,-629.6819400505046,-422.85910121271,-206.82283883779462,20.424898961047205,-2.2779421829503432,111770.26052333109,109841.32799999975,107912.3954766684,111445.90399999998,115726.04671452973,-806907172092.6868,806907403544.7802,12.589999999996508,287.41999999999825,0.1093511009622458,0.033903631296414986,108509.78164835159,1268108.3757266998,108680.81628571423,1126.1031816519744,3951278.020269015,110137.59
2025-11-03 13:00:00,107787.42,108333.0,105511.0,105745.71,6164.15776,29.067216492438032,-4352.389999999999,-867.1550615952438,-511.7182932892168,-355.436768306027,22.137597049594604,-3.9531926527342387,112284.39758629972,109656.14799999974,107027.89841369976,111326.33859999997,115741.76588972697,-807016775034.8604,807017006518.3921,357.6499999999942,73.73999999999069,0.02946862913945624,0.05410405146039846,107402.57417582405,2336861.238697052,107680.03942857131,1528.6795735853384,3945113.862509015,110310.65
2025-11-03 17:00:00,105745.71,107783.2,105306.56,107090.0,7788.41484,37.96566877542818,-2963.229999999996,-936.0905834711011,-596.5927513255937,-339.49783214550746,23.831649546083888,-2.6925425087478083,112318.07641640923,109489.86749999975,106661.65858359027,111202.41679999998,115757.48467459387,-807126375255.431,807126606770.4004,155.0,18.619999999995343,0.04762104882682814,0.11878738054663145,106833.69252747243,2668145.6224155426,107157.98399999992,1633.4459349533251,3952902.277349015,110299.99
2025-11-03 21:00:00,107090.0,107169.68,105755.59,106583.04,3427.99932,36.1251407662195,-4312.490000000005,-1019.8734500864084,-681.2488910777566,-338.6245590086518,25.404698292823934,-3.888786139531508,112383.9318920485,109308.87449999976,106233.81710795102,111060.17819999998,115773.20306920279,-807235972754.9033,807236204301.3094,17.60000000000582,58.38999999999942,0.10521372235434352,0.05846061043438168,106250.86329670319,3033400.6232357025,106617.3642857142,1741.6660481377314,3949474.2780290153,110098.1
2025-11-04 01:00:00,106583.05,107298.74,105852.37,107158.79,4088.97853,39.70042492037996,-4038.2000000000116,-1027.9640327612433,-750.591919414454,-277.3721133467893,26.66996435167743,-3.631573120819198,112377.74940410224,109175.37499999974,105973.00059589723,110931.63419999999,115788.92107362613,-807345567533.7819,807345799111.624,86.2100000000064,38.7899999999936,0.05788719101468209,0.07699896121655322,105953.54802197794,3104322.1880931854,106329.7748571428,1761.908677569069,3953563.2565590153,110053.23
2025-11-04 05:00:00,107158.79,107299.0,104200.0,104490.72,8029.86674,31.032029034683873,-5626.759999999995,-1235.4256114066375,-847.5586578128907,-387.86695359374676,28.679740629779662,-5.109779119536695,112707.00296068801,108919.51049999974,105132.01803931147,110730.26059999997,115804.63868793617,-807455159592.5709,807455391201.8483,190.72000000000116,44.020000000004075,0.029537458444375345,0.07904646916286787,104961.985934066,4130132.852209091,105417.01742857149,2032.2728291765088,3945533.3898190153,110895.53
2025-11-04 09:00:00,104490.73,104699.07,103605.0,104584.76,5321.10046,31.59892917839338,-5596.080000000002,-1376.3860435486713,-953.3241349600469,-423.0619085886244,30.784207499531455,-5.078995585802392,112813.94260440541,108637.42999999973,104460.91739559405,110522.78559999997,115820.35591220528,-807564748931.7749,807564980572.4867,284.75999999999476,34.429999999993015,0.027865043484644754,0.08538068607286844,104174.26186813189,4802305.187454224,104682.2425714286,2191.416251526447,3950854.490279015,111196.99
2025-11-04 13:00:00,104584.75,104842.63,102915.05,103197.01,7422.89891,27.948076264075016,-7343.669999999998,-1581.8435212263576,-1079.028012213309,-502.81550901304854,32.99066013999471,-6.6434094669944095,113034.91974650513,108293.71049999972,103552.50125349432,110275.63379999997,115836.07274650568,-807674335551.8975,807674567224.043,128.45999999999185,472.6299999999901,0.04183574616753061,0.031946334798046656,103318.41373626374,5531355.031454086,103867.18828571429,2351.883294607555,3943431.591369015,110117.48
2025-11-04 17:00:00,103197.02,103500.05,100010.73,100542.64,13452.93585,22.575383411144788,-7394.809999999998,-1936.5323881108488,-1250.528887392817,-686.0035007180318,35.79698280945197,-6.851014175339509,113549.31607729312,107813.96299999971,102078.60992270631,109979.24619999998,115851.78919090968,-807783919453.4426,807784151157.021,170.38000000000466,404.6499999999942,0.035747808680046365,0.03022646716367914,102010.97549450547,7333302.959794998,102632.60514285712,2708.007193453333,3929978.655519015,110180.84
2025-11-04 21:00:00,100542.64,101893.09,98944.36,101497.22,12219.09327,27.94035890522088,-5971.009999999995,-2116.204948910832,-1423.6640996964202,-692.540849214412,38.5981270004059,-5.556069919454332,113606.35404324191,107373.29149999973,101140.22895675755,109709.79699999998,115867.50524548949,-807893500636.9141,807893732371.9246,97.22000000000116,146.22000000000116,0.048435921508824496,0.03216198393836321,101137.71274725269,8020437.958292007,101793.67971428567,2832.037774870245,3942197.748789015,110540.68
2025-11-05 01:00:00,101497.23,102272.23,98966.8,102130.0,11012.84461,31.336902304960894,-5657.419999999998,-2182.3795769004355,-1575.4071951372232,-606.9723817632123,40.744320992156176,-5.248683009575695,113443.13203667564,106964.79199999971,100486.45196332378,109453.54419999997,115883.22091031731,-808003079102.8151,808003310869.257,130.0,370.00999999999476,0.04255333266347689,0.031310319446894705,100740.56890109892,7577083.950092316,101372.81371428573,2752.650350133906,3953210.5933990153,107937.45
2025-11-05 05:00:00,102130.0,102370.0,101500.0,101993.02,4661.84078,30.996302755777865,-3752.6900000000023,-2220.282552369201,-1704.3822665836187,-515.9002857855821,42.616708272937494,-3.5487869909805347,113214.77247912667,106559.53799999971,99904.30352087275,109211.25159999996,115898.93618546534,-808112654851.6492,808112886649.5216,6.9799999999959255,506.9899999999907,0.3130955387062343,0.029501930414148708,100632.96879120881,6246434.829486847,101198.15400000002,2499.2868641848313,3948548.752619015,107468.23
2025-11-05 09:00:00,101993.03,102203.48,101176.47,102070.61,3577.50149,31.45079211446646,-5019.389999999999,-2218.486734831982,-1807.2031602332913,-411.28357459869085,44.43659735742985,-4.687076290970216,112886.76128082513,106160.4069999997,99434.05271917427,108974.49899999997,115914.65107100575,-808222227883.9196,808222459713.2217,70.61000000000058,429.3999999999942,0.05530071387345602,0.03036551411011847,100371.6174725275,5960047.429512024,100915.77485714288,2441.320837069971,3952126.254109015,107787.42
2025-11-05 13:00:00,102070.62,103798.37,101916.77,103728.3,6345.91865,40.47182336822968,-2854.7399999999907,-2059.5604762505973,-1857.6746234367524,-201.88585281384485,44.27132040678096,-2.6784186302060697,112238.57414355628,105802.0454999997,99365.51685644312,108765.29759999996,115930.36556701065,-808331798200.129,808332030060.8601,68.41999999999825,71.69999999999709,0.04567814740258824,0.04651130547459474,100694.80395604404,5276689.518852234,101160.2514285715,2297.10459466961,3958472.172759015,105745.71
2025-11-05 17:00:00,103728.3,104529.41,103057.56,104008.09,5492.77185,41.862492169986595,-3150.699999999997,-1889.2553964361286,-1863.9907780366277,-25.264618399500932,43.39845482138704,-2.940216103597282,111420.4486230949,105442.60049999971,99464.75237690452,108558.30479999995,115946.07967355216,-808441365800.7803,808441597692.9396,291.9100000000035,79.91000000000349,0.030779362364055145,0.05828848270990695,101277.3461538461,4279447.931364059,101629.12771428567,2068.682656031142,3963964.9446090152,107090.0
2025-11-05 21:00:00,104008.09,104534.74,103305.05,103885.16,2687.89833,41.40481176094082,-605.5599999999977,-1744.1018963371898,-1840.01300169674,95.91110535955022,42.58269142253887,-0.579534718489827,110739.94826982977,105130.98449999971,99522.02073016966,108343.18039999995,115961.79339070234,-808550930686.376,808551162609.9628,225.27999999999884,85.16000000000349,0.0326356828465188,0.04951331472107715,101590.37681318686,4022645.4226875305,101882.70142857147,2005.6533655364105,3961277.046279015,106583.04
